"","CODE","SEC_NAME","IPO_DATE","EXCH_CITY","MKT","TRADE_CODE","COMPINDEX2","CONCEPT","SHSC","INDUSTRY_GICS","INDUSTRY_GICSCODE","INDEXCODE_WIND","INDUSTRY_SW","INDUSTRY_SWCODE","INDEXCODE_SW","INDUSTRY_CITIC","INDUSTRY_CITICCODE","TOTAL_SHARES","FLOAT_A_SHARES","HOLDER_TOP10PCT","HOLDER_CONTROLLER","HOLDER_TOTALBYINST","HOLDER_TOTALBYFUND","HOLDER_TOTALBYBYSEC","HOLDER_NUM","HOLDER_AVGNUM","HOLDER_AVGPCT","HOLDER_HAVGPCTCHANGE","HOLDER_QAVGPCTCHANGE","CLOSE","PCT_CHG_PER"
"1538","300306.SZ","远方光电",40997,"深圳","创业板","300306","否","太赫兹;食品安全;基因检测;高送转概念;员工持股;国家队;证金概念;超涨;超跌;高送转","否","信息技术","45",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",2.4e+08,96076518,NA,"潘建根;孟欣",5842684,5842684,NA,7197,5152.08837015423,0.138946786522865,-14.2003612616368,-21.5645407808809,18.67,4.01114206128135
"1539","300307.SZ","慈星股份",40997,"深圳","创业板","300307","否","机器人;工业4.0;员工持股;虚拟现实;超涨","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",8.02e+08,8.02e+08,NA,"孙平范",15144402,12948272,NA,31428,4986.26479572356,0.0318187586963177,5.97238131602393,5.13872979508718,17.53,22.5874125874126
"1540","300308.SZ","中际装备",41009,"深圳","创业板","300308","否","员工持股;质押式回购;超涨","否","工业","20",NA,"电气设备","6107010000000000","801730.SI","机械","b10a000000000000",216010800,216010800,NA,"王伟修",46043762,NA,NA,12083,9321.40196970951,0.0827609002590179,-64.8348919970206,-46.130927749731,17.44,14.2857142857143
"1541","300309.SZ","吉艾科技",41009,"深圳","创业板","300309","否","高送转概念;员工持股;超涨;高送转","否","能源","10",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",434548000,218918578,NA,"徐博;黄文帜;高怀雪",16304934,3509153,NA,12095,6088.65547747003,0.0826787948608398,-49.7312939231087,-61.6535758577925,19.81,13.1353512278698
"1542","300310.SZ","宜通世纪",41024,"深圳","创业板","300310","否","智慧医疗;超涨;预增;并购阶段(需定增)","否","信息技术","45",NA,"通信","1000012611000000","801770.SI","通信","b10q000000000000",228800000,133433300,NA,"刘昱;童文伟;史亚洲;唐军;钟飞鹏",990890,990890,NA,6396,8943.08943089431,0.156347721815109,-17.4640400250156,-10.8036272670419,49.69,67.8716216216216
"1543","300311.SZ","任子行",41024,"深圳","创业板","300311","否","网络安全;高送转概念;质押式回购;超涨;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",298958771,133818129,NA,"景晓军",175404,NA,NA,10965,3458.27633378933,0.0911992713809013,-18.6137710898313,7.31418148654812,43.59,27.6053864168619
"1544","300312.SZ","邦讯技术",41037,"深圳","创业板","300312","否","重组;4G;智能穿戴;互联网金融;员工持股;质押式回购;超涨;预增","否","信息技术","45",NA,"通信","1000012611000000","801770.SI","通信","b10q000000000000",160020000,86163750,NA,"张庆文;戴芙蓉",8354946,6274746,NA,7614,8398.3451536643,0.131337016820908,31.652219595482,28.5001313370108,40.7,17.7662037037037
"1545","300313.SZ","天山生物",41024,"深圳","创业板","300313","否","生物育种;高送转概念;质押式回购;证金概念;超涨;预减;高送转","否","医疗保健","35",NA,"农林牧渔","6101000000000000","801010.SI","农林牧渔","b10k000000000000",186951000,144129272,NA,"李刚",8401838,404912,NA,4760,8776.90420168067,0.210084035992622,1.36554621848739,13.4453781512605,17.7,0
"1546","300314.SZ","戴维医疗",41037,"深圳","创业板","300314","否","生物疫苗;二胎政策;基因检测;高送转概念;超涨;高送转","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",2.88e+08,130079714,NA,"陈云勤;陈再慰;陈再宏",10731064,10398106,NA,8873,4896.87816972839,0.112701453268528,72.8276794770653,13.4340132987715,36.88,-18.7665198237885
"1547","300315.SZ","掌趣科技",41040,"深圳","创业板","300315","否","网络游戏;高送转概念;国家队;融资融券标的;超涨;预增;高送转;并购阶段(需定增)","否","信息技术","45",NA,"传媒","6122010000000000","801760.SI","传媒","b10s000000000000",2467606848,1610413173,NA,"叶颖涛;姚文彬",252935349,147117879,NA,47161,11557.3995038273,0.0212039612233639,-2.44905748393801,2.10555331735967,15.42,11.0151187904967
"1548","300316.SZ","晶盛机电",41040,"深圳","创业板","300316","否","太阳能发电;蓝宝石;高送转概念;预增;高送转","否","信息技术","45",NA,"电气设备","6107010000000000","801730.SI","机械","b10a000000000000",883436400,810818032,NA,"邱敏秀;曹建伟",41170946,12825171,NA,4788,27831.6614452799,0.208855465054512,40.4553049289891,9.73266499582288,17.3,13.0718954248366
"1549","300317.SZ","珈伟股份",41040,"深圳","创业板","300317","否","重组;太阳能发电;员工持股;预增;预减;高送转;并购阶段(需定增)","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","家电","b10g000000000000",383661360,167443595,NA,"丁蓓;陈汉珍;李雳;丁孔贤",10499368,1823515,NA,4369,14219.687113756,0.228885322809219,32.7077134355688,24.7882810711833,18.15,0
"1550","300318.SZ","博晖创新",41052,"深圳","创业板","300318","否","二胎政策;高送转概念;国家队;超涨;高送转","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",409105938,203469608,NA,"郝虹;杜江涛",9315804,2757535,NA,7289,8440.46974893675,0.137193024158478,7.97091507751406,5.9130196186034,24.25,-1.42276422764228
"1551","300319.SZ","麦捷科技",41052,"深圳","创业板","300319","否","重组;质押式回购;超涨;预增","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",215386609,63150000,NA,"李文燕;丘国波",2104590,NA,824590,6133,9744.00782651231,0.163052335381508,-3.71759334746454,0,31.74,21.1450381679389
"1552","300320.SZ","海达股份",41061,"深圳","创业板","300320","否","高铁;高送转概念;国家队;超涨;高送转","否","可选消费","25",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",293348000,235856240,NA,"钱胡寿;钱振宇",7497951,5705709,NA,5624,12306.7167496444,0.17780938744545,38.9046941678521,2.84495021337128,13.73,27.6022304832714
"1553","300321.SZ","同大股份",41052,"深圳","创业板","300321","否","质押式回购;超涨;预增","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",44400000,44400000,NA,"孙俊成",1934188,8501,NA,3967,4543.2513234182,0.252079665660858,82.8333753466095,15.8053945046635,104.57,35.8404780462457
"1554","300322.SZ","硕贝德",41068,"深圳","创业板","300322","否","移动支付;传感器;高送转概念;员工持股;超涨;高送转","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","通信","b10q000000000000",405176400,356857859,NA,"朱坤华",37859557,30343712,NA,11405,9776.886979395,0.0876808390021324,-20.2279701885138,8.49627356422624,15.52,26.797385620915
"1555","300323.SZ","华灿光电",41061,"深圳","创业板","300323","否","重组;绿色节能照明;蓝宝石;超涨;预减;高送转;并购阶段(需定增)","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",6.75e+08,6.75e+08,NA,"NaN",43505965,9099718,NA,20870,9533.66075706756,0.0479156672954559,-64.0824149496886,-22.6976521322472,9.18,36.4041604754829
"1556","300324.SZ","旋极信息",41068,"深圳","创业板","300324","否","重组;高送转概念;军民融合;员工持股;质押式回购;超涨;预增;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",500481802,276567393,NA,"陈江涛",29395607,29379607,NA,5190,12641.6184971098,0.192678228020668,85.587668593449,12.4277456647399,46.69,18.8040712468194
"1557","300325.SZ","德威新材",41061,"深圳","创业板","300325","否","新材料;质押式回购;国家队;超涨","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",3.2e+08,315357415,NA,"周建明",57976200,NA,NA,10683,17769.7568098849,0.0936066657304764,24.5436675091267,2.35888795282226,17.82,43.7096774193548
"1558","300326.SZ","凯利泰",41073,"深圳","创业板","300326","否","高送转概念;超跌;预增;高送转","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",352145754,293912360,NA,"NaN",16439607,9259059,NA,8445,5950.26642984014,0.118413262069225,-44.5944345766726,-32.2202486678508,21.8,0
"1559","300327.SZ","中颖电子",41073,"深圳","创业板","300327","否","智能穿戴;芯片国产化;超涨;预增","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",173302990,170345500,NA,"傅启明",39216386,730000,NA,13363,7999.80191573748,0.0748334974050522,13.7094963705755,11.2175409713388,34.27,67.5794621026895
"1560","300328.SZ","宜安科技",41079,"深圳","创业板","300328","否","新材料;高送转概念;质押式回购;超涨;高送转","否","材料","15",NA,"电子","6108000000000000","801080.SI","有色金属","b103000000000000",2.24e+08,2.24e+08,NA,"李扬德",1082054,10054,NA,4876,5742.41181296144,0.205086141824722,11.6488925348647,5.70139458572601,32.59,26.0247486465584
"1561","300329.SZ","海伦钢琴",41079,"深圳","创业板","300329","否","在线教育;高送转概念;国家队;超涨;高送转","否","可选消费","25",NA,"轻工制造","6114000000000000","801140.SI","轻工制造","b109000000000000",241164000,123649200,NA,"陈海伦;陈朝峰;金海芬",21701622,21226422,NA,8191,8373.64644121597,0.122085213661194,62.3367110242949,28.9952386765963,23.1,-9.05511811023622
"1562","300330.SZ","华虹计通",41079,"深圳","创业板","300330","否","物联网;高铁;超涨;预减","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",169227800,167452626,NA,"上海市国有资产监督管理委员会",21292601,NA,NA,11262,9964.19587995028,0.0887941718101501,-9.90055052388564,-4.19108506481973,19.69,20.7975460122699
"1563","300331.SZ","苏大维格",41088,"深圳","创业板","300331","否","3D打印;高送转概念;国家队;证金概念;超涨;预减;高送转","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",1.86e+08,126071330,NA,"陈林森",18379614,12253079,NA,5365,10631.9392357875,0.186393290758133,-19.757688723206,-6.39328984156571,25.69,18.5509921550531
"1564","300332.SZ","天壕环境",41088,"深圳","创业板","300332","否","合同能源管理;国家队;超涨","否","工业","20",NA,"公用事业","6116000000000000","801160.SI","电力及公用事业","b104000000000000",387189529,316222345,NA,"陈作涛",31869926,27852930,NA,25587,8931.02454371361,0.0390823483467102,-2.32149138234259,-6.44077070387306,27.22,16.1262798634812
"1565","300333.SZ","兆日科技",41088,"深圳","创业板","300333","否","网络安全;芯片国产化;高送转概念;国家队;超涨;高送转","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",3.36e+08,330895068,NA,"魏恺言",13072948,4977734,NA,9042,8970.47290422473,0.110595002770424,23.3134262331343,37.2152178721522,32.57,12.3878536922015
"1566","300334.SZ","津膜科技",41095,"深圳","创业板","300334","否","污水处理;高校;超涨;预减","否","工业","20",NA,"公用事业","6116000000000000","801160.SI","电力及公用事业","b104000000000000",2.61e+08,258466954,NA,"天津工业大学",28027925,16911185,NA,14621,7315.65474317762,0.068394772708416,-34.0811162027221,-24.1980712673552,30.16,22.6016260162601
"1567","300335.SZ","迪森股份",41100,"深圳","创业板","300335","否","垃圾发电;国家队;超涨","否","公用事业","55",NA,"公用事业","6116000000000000","801160.SI","电力及公用事业","b104000000000000",316547876,235938184,NA,"马革;常厚春;李祖芹",78130856,48922385,NA,9970,16191.5527582748,0.100300900638103,-15.5667001003009,-38.3350050150452,17.85,28.5097192224622
"1568","300336.SZ","新文化",41100,"深圳","创业板","300336","否","文化传媒概念(Wind);高送转概念;员工持股;质押式回购;IP流量变现;超涨;预增;高送转","否","可选消费","25",NA,"传媒","6122010000000000","801760.SI","传媒","b10s000000000000",537548070,415602000,NA,"杨震华",20235029,12188435,NA,10518,7035.79577866515,0.0950751081109047,48.8115611332953,39.6082905495341,33.39,6.00000000000001
"1569","300337.SZ","银邦股份",41108,"深圳","创业板","300337","否","3D打印;高送转概念;军民融合;超涨;高送转","否","材料","15",NA,"有色金属","6105000000000000","801050.SI","有色金属","b103000000000000",821920000,707803906,NA,"沈健生;沈于蓝",15782914,12052411,NA,16869,8852.8958444484,0.0592803359031677,-41.3065386211394,-1.6302092595886,10.57,17.6445539482887
"1570","300338.SZ","开元仪器",41116,"深圳","创业板","300338","否","高送转概念;超涨;预减;高送转","否","信息技术","45",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",2.52e+08,168730113,NA,"罗旭东;罗华东;罗建文",2580133,NA,NA,7882,6126.19982238011,0.126871347427368,-5.39203247906622,15.4021821872621,16.71,16.6899441340782
"1571","300339.SZ","润和软件",41108,"深圳","创业板","300339","否","质押式回购;国家队;超涨","否","信息技术","45",NA,"计算机","1000012601000000","801750.SI","计算机","b10r000000000000",357095850,194176625,NA,"周红卫;姚宁",48788495,30502048,NA,12449,10420.4152944012,0.0803277343511581,-5.64703992288537,-22.5881596915415,48,23.6476043276661
"1572","300340.SZ","科恒股份",41116,"深圳","创业板","300340","否","锂电池;绿色节能照明;新材料;稀土永磁;国家队;举牌;超涨","否","材料","15",NA,"电子","6108000000000000","801080.SI","基础化工","b106000000000000",1e+08,80258889,NA,"万国江",8295527,NA,NA,7031,10317.5598065709,0.142227277159691,83.9567629071256,30.7495377613426,30.39,19.6927924379677
"1573","300341.SZ","麦迪电气",41116,"深圳","创业板","300341","否","超涨;超跌","否","工业","20",NA,"电气设备","6107010000000000","801730.SI","电力设备","b10b000000000000",256227737,1.84e+08,NA,"陈沛欣",13275730,NA,NA,10333,7051.8271557147,0.0967773124575615,-3.61947159585793,-1.52908158327687,23.7,10.5926271581894
"1574","300342.SZ","天银机电",41116,"深圳","创业板","300342","否","质押式回购;超涨","否","信息技术","45",NA,"家用电器","6111000000000000","801110.SI","家电","b10g000000000000",2e+08,2e+08,NA,"赵晓东;赵云文",5628896,2132396,NA,12301,5406.06454759776,0.0812942013144493,-23.9248841557597,-30.0788553776116,28.4,0
"1575","300343.SZ","联创股份",41122,"深圳","创业板","300343","否","建筑节能;文化传媒概念(Wind);超涨;预增;预减;并购阶段(需定增)","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",125134417,8e+07,NA,"李洪国",NA,NA,NA,7666,3767.28411166188,0.130446121096611,10.4096008348552,2.23062875032614,104.68,79.3387013876992
"1576","300344.SZ","太空板业",41122,"深圳","创业板","300344","否","建筑节能;质押式回购;超涨","否","工业","20",NA,"建筑材料","6106010000000000","801710.SI","建材","b108000000000000",241248000,241248000,NA,"樊立;樊志",6765020,NA,NA,10840,9614.7647601476,0.0922509208321571,22.8505535055351,20.5811808118081,13.28,17.7304964539007
"1577","300345.SZ","红宇新材",41122,"深圳","创业板","300345","否","高送转概念;员工持股;质押式回购;超涨;预增;预减;高送转","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","建材","b108000000000000",399360000,257116861,NA,"任立军;朱红专;朱红玉",29157222,4768651,NA,3609,17125.2294264339,0.277085065841675,36.5752285951787,23.5799390412857,17.59,33.5611237661351
